Method,cutoff,mean,lowCI.5.,median.50.,highCI.95.,J,theta,K_new,overd
3.signeR,0.8254469798657718,0.9807692307692307,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8281308724832215,0.9807692307692307,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8308147651006711,0.9807692307692307,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8334986577181208,0.9807692307692307,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8361825503355704,0.9807692307692307,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8388664429530202,0.9807692307692307,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8415503355704698,0.9807692307692307,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8442342281879195,0.9807692307692307,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8469181208053691,0.9807692307692307,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8496020134228188,0.9807692307692307,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8522859060402684,0.9807692307692307,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.854969798657718,0.9807692307692307,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8576536912751678,0.9807692307692307,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8603375838926175,0.9807692307692307,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8630214765100671,0.9807692307692307,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8657053691275167,0.9807692307692307,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8683892617449664,0.9807692307692307,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8710731543624162,0.9807692307692307,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8737570469798658,0.9807692307692307,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8764409395973154,0.9807692307692307,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8791248322147651,0.9807692307692307,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8818087248322147,0.9769230769230769,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8844926174496643,0.9769230769230769,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8871765100671141,0.9769230769230769,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8898604026845638,0.9769230769230769,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8925442953020134,0.9769230769230769,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.895228187919463,0.9769230769230769,0.9153846153846154,1,1,50,100,2,0.15
3.signeR,0.8979120805369127,0.9685897435897436,0.8301282051282052,1,1,50,100,2,0.15
3.signeR,0.9005959731543625,0.9685897435897436,0.8301282051282052,1,1,50,100,2,0.15
3.signeR,0.9032798657718121,0.9685897435897436,0.8301282051282052,1,1,50,100,2,0.15
3.signeR,0.9059637583892617,0.9685897435897436,0.8301282051282052,1,1,50,100,2,0.15
3.signeR,0.9086476510067114,0.9685897435897436,0.8301282051282052,1,1,50,100,2,0.15
3.signeR,0.9113315436241611,0.9519230769230769,0.8301282051282052,1,1,50,100,2,0.15
3.signeR,0.9140154362416107,0.9365384615384615,0.7692307692307692,1,1,50,100,2,0.15
3.signeR,0.9166993288590604,0.9365384615384615,0.7692307692307692,1,1,50,100,2,0.15
3.signeR,0.9193832214765101,0.9205128205128205,0.7615384615384615,1,1,50,100,2,0.15
3.signeR,0.9220671140939597,0.9205128205128205,0.7615384615384615,1,1,50,100,2,0.15
3.signeR,0.9247510067114093,0.9128205128205128,0.6153846153846153,1,1,50,100,2,0.15
3.signeR,0.927434899328859,0.9044871794871795,0.6153846153846153,1,1,50,100,2,0.15
3.signeR,0.9301187919463088,0.8878205128205128,0.6153846153846153,0.8782051282051282,1,50,100,2,0.15
3.signeR,0.9328026845637584,0.8794871794871795,0.6153846153846153,0.8333333333333334,1,50,100,2,0.15
3.signeR,0.935486577181208,0.8711538461538462,0.6153846153846153,0.8333333333333334,1,50,100,2,0.15
3.signeR,0.9381704697986577,0.8628205128205129,0.6153846153846153,0.8333333333333334,1,50,100,2,0.15
3.signeR,0.9408543624161074,0.8544871794871794,0.6153846153846153,0.8333333333333334,1,50,100,2,0.15
3.signeR,0.943538255033557,0.8544871794871794,0.6153846153846153,0.8333333333333334,1,50,100,2,0.15
3.signeR,0.9462221476510067,0.8544871794871794,0.6153846153846153,0.8333333333333334,1,50,100,2,0.15
3.signeR,0.9489060402684564,0.8378205128205128,0.6153846153846153,0.8333333333333334,1,50,100,2,0.15
3.signeR,0.9515899328859061,0.8217948717948718,0.6153846153846153,0.8333333333333334,1,50,100,2,0.15
3.signeR,0.9542738255033557,0.8134615384615385,0.6153846153846153,0.8333333333333334,1,50,100,2,0.15
3.signeR,0.9569577181208053,0.8051282051282052,0.6153846153846153,0.8333333333333334,0.8416666666666668,50,100,2,0.15
3.signeR,0.959641610738255,0.8051282051282052,0.6153846153846153,0.8333333333333334,0.8416666666666668,50,100,2,0.15
3.signeR,0.9623255033557048,0.7891025641025641,0.6153846153846153,0.8333333333333334,0.8416666666666668,50,100,2,0.15
3.signeR,0.9650093959731544,0.764102564102564,0.6096153846153846,0.8333333333333334,0.8333333333333334,50,100,2,0.15
3.signeR,0.967693288590604,0.7557692307692307,0.6096153846153846,0.8333333333333334,0.8333333333333334,50,100,2,0.15
3.signeR,0.9703771812080537,0.7397435897435898,0.6096153846153846,0.8333333333333334,0.8333333333333334,50,100,2,0.15
3.signeR,0.9730610738255033,0.7397435897435898,0.6096153846153846,0.8333333333333334,0.8333333333333334,50,100,2,0.15
3.signeR,0.9757449664429529,0.7237179487179487,0.4980769230769231,0.75,0.8333333333333334,50,100,2,0.15
3.signeR,0.9784288590604027,0.7070512820512821,0.4980769230769231,0.6666666666666666,0.8333333333333334,50,100,2,0.15
3.signeR,0.9811127516778524,0.691025641025641,0.4615384615384615,0.6666666666666666,0.8333333333333334,50,100,2,0.15
3.signeR,0.983796644295302,0.6743589743589744,0.4615384615384615,0.6666666666666666,0.8333333333333334,50,100,2,0.15
3.signeR,0.9864805369127516,0.6256410256410256,0.45384615384615384,0.6666666666666666,0.8333333333333334,50,100,2,0.15
3.signeR,0.9891644295302013,0.5269230769230769,0.30769230769230765,0.5,0.8333333333333334,50,100,2,0.15
3.signeR,0.9918483221476511,0.4455128205128205,0.3,0.5,0.6666666666666666,50,100,2,0.15
3.signeR,0.9945322147651007,0.36217948717948717,0.16602564102564102,0.3333333333333333,0.5,50,100,2,0.15
3.signeR,0.9972161073825503,0.1891025641025641,0,0.16666666666666666,0.3333333333333333,50,100,2,0.15
3.signeR,0.9999,0,0,0,0,50,100,2,0.15
4.SigPro,0.6,0.98989898989899,0.9090909090909091,1,1,50,100,2,0.15
4.SigPro,0.6026838926174496,0.98989898989899,0.9090909090909091,1,1,50,100,2,0.15
4.SigPro,0.6053677852348993,0.98989898989899,0.9090909090909091,1,1,50,100,2,0.15
4.SigPro,0.6080516778523489,0.9856254856254856,0.9090909090909091,1,1,50,100,2,0.15
4.SigPro,0.6107355704697986,0.9856254856254856,0.9090909090909091,1,1,50,100,2,0.15
4.SigPro,0.6134194630872483,0.9856254856254856,0.9090909090909091,1,1,50,100,2,0.15
4.SigPro,0.616103355704698,0.9856254856254856,0.9090909090909091,1,1,50,100,2,0.15
4.SigPro,0.6187872483221476,0.9856254856254856,0.9090909090909091,1,1,50,100,2,0.15
4.SigPro,0.6214711409395973,0.9805749805749806,0.9090909090909091,1,1,50,100,2,0.15
4.SigPro,0.6241550335570469,0.9805749805749806,0.9090909090909091,1,1,50,100,2,0.15
4.SigPro,0.6268389261744967,0.9755244755244755,0.9090909090909091,1,1,50,100,2,0.15
4.SigPro,0.6295228187919463,0.9755244755244755,0.9090909090909091,1,1,50,100,2,0.15
4.SigPro,0.632206711409396,0.9755244755244755,0.9090909090909091,1,1,50,100,2,0.15
4.SigPro,0.6348906040268456,0.9755244755244755,0.9090909090909091,1,1,50,100,2,0.15
4.SigPro,0.6375744966442953,0.9755244755244755,0.9090909090909091,1,1,50,100,2,0.15
4.SigPro,0.6402583892617449,0.9755244755244755,0.9090909090909091,1,1,50,100,2,0.15
4.SigPro,0.6429422818791946,0.9755244755244755,0.9090909090909091,1,1,50,100,2,0.15
4.SigPro,0.6456261744966443,0.9755244755244755,0.9090909090909091,1,1,50,100,2,0.15
4.SigPro,0.6483100671140939,0.9755244755244755,0.9090909090909091,1,1,50,100,2,0.15
4.SigPro,0.6509939597315436,0.9755244755244755,0.9090909090909091,1,1,50,100,2,0.15
4.SigPro,0.6536778523489932,0.9694638694638694,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.656361744966443,0.9694638694638694,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.6590456375838926,0.9694638694638694,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.6617295302013423,0.9694638694638694,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.6644134228187919,0.9694638694638694,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.6670973154362416,0.9694638694638694,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.6697812080536912,0.9694638694638694,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.672465100671141,0.9694638694638694,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.6751489932885906,0.9644133644133644,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.6778328859060403,0.9644133644133644,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.6805167785234899,0.9644133644133644,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.6832006711409395,0.9644133644133644,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.6858845637583892,0.9644133644133644,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.688568456375839,0.9644133644133644,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.6912523489932886,0.9644133644133644,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.6939362416107382,0.9644133644133644,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.6966201342281879,0.9644133644133644,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.6993040268456375,0.9644133644133644,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.7019879194630873,0.9644133644133644,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.7046718120805369,0.9644133644133644,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.7073557046979866,0.9644133644133644,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.7100395973154362,0.9644133644133644,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.7127234899328859,0.9644133644133644,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.7154073825503355,0.9644133644133644,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.7180912751677853,0.9644133644133644,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.7207751677852349,0.9593628593628594,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.7234590604026845,0.9593628593628594,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.7261429530201342,0.9593628593628594,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.7288268456375839,0.9543123543123543,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.7315107382550335,0.9543123543123543,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.7341946308724832,0.9543123543123543,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.7368785234899329,0.9543123543123543,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.7395624161073826,0.9543123543123543,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.7422463087248322,0.9543123543123543,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.7449302013422818,0.9543123543123543,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.7476140939597316,0.9543123543123543,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.7502979865771812,0.9543123543123543,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.7529818791946309,0.9543123543123543,0.8927272727272728,1,1,50,100,2,0.15
4.SigPro,0.7556657718120805,0.9482517482517483,0.8,1,1,50,100,2,0.15
4.SigPro,0.7583496644295302,0.9482517482517483,0.8,1,1,50,100,2,0.15
4.SigPro,0.7610335570469798,0.9482517482517483,0.8,1,1,50,100,2,0.15
4.SigPro,0.7637174496644294,0.9482517482517483,0.8,1,1,50,100,2,0.15
4.SigPro,0.7664013422818792,0.9432012432012432,0.8,0.9615384615384615,1,50,100,2,0.15
4.SigPro,0.7690852348993289,0.9432012432012432,0.8,0.9615384615384615,1,50,100,2,0.15
4.SigPro,0.7717691275167785,0.9381507381507381,0.8,0.916083916083916,1,50,100,2,0.15
4.SigPro,0.7744530201342281,0.9381507381507381,0.8,0.916083916083916,1,50,100,2,0.15
4.SigPro,0.7771369127516778,0.9270396270396271,0.7700000000000001,0.916083916083916,1,50,100,2,0.15
4.SigPro,0.7798208053691276,0.9270396270396271,0.7700000000000001,0.916083916083916,1,50,100,2,0.15
4.SigPro,0.7825046979865772,0.9270396270396271,0.7700000000000001,0.916083916083916,1,50,100,2,0.15
4.SigPro,0.7851885906040268,0.9270396270396271,0.7700000000000001,0.916083916083916,1,50,100,2,0.15
4.SigPro,0.7878724832214765,0.921989121989122,0.7700000000000001,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.7905563758389261,0.921989121989122,0.7700000000000001,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.7932402684563759,0.921989121989122,0.7700000000000001,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.7959241610738255,0.921989121989122,0.7700000000000001,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.7986080536912752,0.921989121989122,0.7700000000000001,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8012919463087248,0.921989121989122,0.7700000000000001,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8039758389261744,0.921989121989122,0.7700000000000001,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8066597315436241,0.921989121989122,0.7700000000000001,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8093436241610739,0.921989121989122,0.7700000000000001,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8120275167785235,0.921989121989122,0.7700000000000001,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8147114093959731,0.921989121989122,0.7700000000000001,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8173953020134228,0.9127298627298627,0.7700000000000001,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8200791946308725,0.9127298627298627,0.7700000000000001,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8227630872483221,0.9127298627298627,0.7700000000000001,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8254469798657718,0.9026288526288526,0.7081818181818181,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8281308724832215,0.9026288526288526,0.7081818181818181,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8308147651006711,0.9026288526288526,0.7081818181818181,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8334986577181208,0.9026288526288526,0.7081818181818181,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8361825503355704,0.9026288526288526,0.7081818181818181,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8388664429530202,0.9026288526288526,0.7081818181818181,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8415503355704698,0.8925278425278425,0.7081818181818181,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8442342281879195,0.8925278425278425,0.7081818181818181,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8469181208053691,0.8925278425278425,0.7081818181818181,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8496020134228188,0.8824268324268324,0.7081818181818181,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8522859060402684,0.8723258223258223,0.7081818181818181,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.854969798657718,0.8723258223258223,0.7081818181818181,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8576536912751678,0.8723258223258223,0.7081818181818181,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8603375838926175,0.8723258223258223,0.7081818181818181,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8630214765100671,0.8723258223258223,0.7081818181818181,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8657053691275167,0.8723258223258223,0.7081818181818181,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8683892617449664,0.8723258223258223,0.7081818181818181,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8710731543624162,0.8723258223258223,0.7081818181818181,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8737570469798658,0.8612147112147112,0.6,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8764409395973154,0.8612147112147112,0.6,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8791248322147651,0.8612147112147112,0.6,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8818087248322147,0.8612147112147112,0.6,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8844926174496643,0.8612147112147112,0.6,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8871765100671141,0.8612147112147112,0.6,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8898604026845638,0.8612147112147112,0.6,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8925442953020134,0.8612147112147112,0.6,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.895228187919463,0.8612147112147112,0.6,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.8979120805369127,0.8511137011137011,0.6,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.9005959731543625,0.8511137011137011,0.6,0.9090909090909091,1,50,100,2,0.15
4.SigPro,0.9032798657718121,0.8425666925666926,0.6,0.8712121212121212,1,50,100,2,0.15
4.SigPro,0.9059637583892617,0.8425666925666926,0.6,0.8712121212121212,1,50,100,2,0.15
4.SigPro,0.9086476510067114,0.8425666925666926,0.6,0.8712121212121212,1,50,100,2,0.15
4.SigPro,0.9113315436241611,0.8425666925666926,0.6,0.8712121212121212,1,50,100,2,0.15
4.SigPro,0.9140154362416107,0.8333074333074333,0.6,0.8333333333333334,1,50,100,2,0.15
4.SigPro,0.9166993288590604,0.8333074333074333,0.6,0.8333333333333334,1,50,100,2,0.15
4.SigPro,0.9193832214765101,0.8333074333074333,0.6,0.8333333333333334,1,50,100,2,0.15
4.SigPro,0.9220671140939597,0.8131054131054131,0.6,0.7482517482517481,1,50,100,2,0.15
4.SigPro,0.9247510067114093,0.803004403004403,0.5918181818181818,0.7482517482517481,1,50,100,2,0.15
4.SigPro,0.927434899328859,0.803004403004403,0.5918181818181818,0.7482517482517481,1,50,100,2,0.15
4.SigPro,0.9301187919463088,0.7929033929033928,0.5918181818181818,0.7272727272727272,1,50,100,2,0.15
4.SigPro,0.9328026845637584,0.7836441336441337,0.5918181818181818,0.7272727272727272,1,50,100,2,0.15
4.SigPro,0.935486577181208,0.7836441336441337,0.5918181818181818,0.7272727272727272,1,50,100,2,0.15
4.SigPro,0.9381704697986577,0.775097125097125,0.5918181818181818,0.7272727272727272,1,50,100,2,0.15
4.SigPro,0.9408543624161074,0.775097125097125,0.5918181818181818,0.7272727272727272,1,50,100,2,0.15
4.SigPro,0.943538255033557,0.775097125097125,0.5918181818181818,0.7272727272727272,1,50,100,2,0.15
4.SigPro,0.9462221476510067,0.7658378658378658,0.5918181818181818,0.7272727272727272,1,50,100,2,0.15
4.SigPro,0.9489060402684564,0.7658378658378658,0.5918181818181818,0.7272727272727272,1,50,100,2,0.15
4.SigPro,0.9515899328859061,0.7658378658378658,0.5918181818181818,0.7272727272727272,1,50,100,2,0.15
4.SigPro,0.9542738255033557,0.7565786065786065,0.5918181818181818,0.7272727272727272,1,50,100,2,0.15
4.SigPro,0.9569577181208053,0.7473193473193472,0.5918181818181818,0.7272727272727272,0.8583333333333332,50,100,2,0.15
4.SigPro,0.959641610738255,0.7288008288008287,0.5918181818181818,0.7272727272727272,0.8333333333333334,50,100,2,0.15
4.SigPro,0.9623255033557048,0.7186998186998187,0.5454545454545454,0.7272727272727272,0.8333333333333334,50,100,2,0.15
4.SigPro,0.9650093959731544,0.7186998186998187,0.5454545454545454,0.7272727272727272,0.8333333333333334,50,100,2,0.15
4.SigPro,0.967693288590604,0.7101528101528102,0.5328671328671328,0.7272727272727272,0.8333333333333334,50,100,2,0.15
4.SigPro,0.9703771812080537,0.7101528101528102,0.5328671328671328,0.7272727272727272,0.8333333333333334,50,100,2,0.15
4.SigPro,0.9730610738255033,0.7101528101528102,0.5328671328671328,0.7272727272727272,0.8333333333333334,50,100,2,0.15
4.SigPro,0.9757449664429529,0.7101528101528102,0.5328671328671328,0.7272727272727272,0.8333333333333334,50,100,2,0.15
4.SigPro,0.9784288590604027,0.7101528101528102,0.5328671328671328,0.7272727272727272,0.8333333333333334,50,100,2,0.15
4.SigPro,0.9811127516778524,0.6630147630147629,0.5328671328671328,0.6666666666666666,0.8333333333333334,50,100,2,0.15
4.SigPro,0.983796644295302,0.6343952343952344,0.5328671328671328,0.6666666666666666,0.7272727272727272,50,100,2,0.15
4.SigPro,0.9864805369127516,0.5694509194509194,0.3294871794871794,0.5454545454545454,0.7272727272727272,50,100,2,0.15
4.SigPro,0.9891644295302013,0.501100751100751,0.3294871794871794,0.5454545454545454,0.6757575757575756,50,100,2,0.15
4.SigPro,0.9918483221476511,0.4436933436933437,0.16666666666666666,0.5,0.5727272727272724,50,100,2,0.15
4.SigPro,0.9945322147651007,0.3162911162911163,0.1647435897435897,0.3333333333333333,0.5454545454545454,50,100,2,0.15
4.SigPro,0.9972161073825503,0.1267288267288267,0,0.16666666666666666,0.3378787878787878,50,100,2,0.15
4.SigPro,0.9999,0,0,0,0,50,100,2,0.15
2.CompNMF,0.6,0.9860331825037707,0.923076923076923,1,1,100,100,2,0.15
2.CompNMF,0.6026838926174496,0.9860331825037707,0.923076923076923,1,1,100,100,2,0.15
2.CompNMF,0.6053677852348993,0.9860331825037707,0.923076923076923,1,1,100,100,2,0.15
2.CompNMF,0.6080516778523489,0.9860331825037707,0.923076923076923,1,1,100,100,2,0.15
2.CompNMF,0.6107355704697986,0.9860331825037707,0.923076923076923,1,1,100,100,2,0.15
2.CompNMF,0.6134194630872483,0.9860331825037707,0.923076923076923,1,1,100,100,2,0.15
2.CompNMF,0.616103355704698,0.9860331825037707,0.923076923076923,1,1,100,100,2,0.15
2.CompNMF,0.6187872483221476,0.9860331825037707,0.923076923076923,1,1,100,100,2,0.15
2.CompNMF,0.6214711409395973,0.9860331825037707,0.923076923076923,1,1,100,100,2,0.15
2.CompNMF,0.6241550335570469,0.9860331825037707,0.923076923076923,1,1,100,100,2,0.15
2.CompNMF,0.6268389261744967,0.9860331825037707,0.923076923076923,1,1,100,100,2,0.15
2.CompNMF,0.6295228187919463,0.9860331825037707,0.923076923076923,1,1,100,100,2,0.15
2.CompNMF,0.632206711409396,0.982724358974359,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.6348906040268456,0.982724358974359,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.6375744966442953,0.982724358974359,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.6402583892617449,0.982724358974359,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.6429422818791946,0.982724358974359,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.6456261744966443,0.982724358974359,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.6483100671140939,0.9788782051282051,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.6509939597315436,0.9788782051282051,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.6536778523489932,0.9788782051282051,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.656361744966443,0.9788782051282051,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.6590456375838926,0.9788782051282051,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.6617295302013423,0.9788782051282051,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.6644134228187919,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.6670973154362416,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.6697812080536912,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.672465100671141,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.6751489932885906,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.6778328859060403,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.6805167785234899,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.6832006711409395,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.6858845637583892,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.688568456375839,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.6912523489932886,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.6939362416107382,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.6966201342281879,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.6993040268456375,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.7019879194630873,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.7046718120805369,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.7073557046979866,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.7100395973154362,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.7127234899328859,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.7154073825503355,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.7180912751677853,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.7207751677852349,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.7234590604026845,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.7261429530201342,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.7288268456375839,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.7315107382550335,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.7341946308724832,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.7368785234899329,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.7395624161073826,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.7422463087248322,0.9750320512820513,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.7449302013422818,0.9711858974358974,0.9206730769230769,1,1,100,100,2,0.15
2.CompNMF,0.7476140939597316,0.9673763736263736,0.874107142857143,1,1,100,100,2,0.15
2.CompNMF,0.7502979865771812,0.9673763736263736,0.874107142857143,1,1,100,100,2,0.15
2.CompNMF,0.7529818791946309,0.9673763736263736,0.874107142857143,1,1,100,100,2,0.15
2.CompNMF,0.7556657718120805,0.9673763736263736,0.874107142857143,1,1,100,100,2,0.15
2.CompNMF,0.7583496644295302,0.9673763736263736,0.874107142857143,1,1,100,100,2,0.15
